game_id,period,teamTricode,period_points,possessions,major_runs,run_points,pts_per_poss,game_control_index
S2324-G0042,3,UTA,34.0,25,0,99.0,1.3076923076923077,0.8836153846153846
S2324-G0042,4,LAL,29.0,25,0,131.0,1.1153846153846154,0.8002307692307692
S2324-G0042,4,UTA,24.0,25,0,99.0,0.9230769230769231,0.6528461538461539
S2324-G0043,1,BOS,30.0,26,0,96.0,1.1111111111111112,0.7626666666666666
S2324-G0043,1,ORL,19.0,25,0,113.0,0.7307692307692307,0.5514615384615384
S2324-G0043,2,BOS,26.0,23,0,96.0,1.0833333333333333,0.7459999999999999
S2324-G0043,2,ORL,29.0,24,0,113.0,1.16,0.8089999999999999
S2324-G0043,3,BOS,18.0,24,0,96.0,0.72,0.528
S2324-G0043,3,ORL,29.0,21,0,113.0,1.3181818181818181,0.9039090909090909
S2324-G0043,4,BOS,22.0,23,0,96.0,0.9166666666666666,0.6459999999999999
S2324-G0043,4,ORL,36.0,23,0,113.0,1.5,1.013
S2324-G0044,1,MEM,27.0,23,0,89.0,1.125,0.7639999999999999
S2324-G0044,1,PHX,29.0,23,0,110.0,1.2083333333333333,0.835
S2324-G0044,2,MEM,22.0,19,0,89.0,1.1,0.749
S2324-G0044,2,PHX,33.0,23,0,110.0,1.375,0.9349999999999999
S2324-G0044,3,MEM,24.0,23,0,89.0,1.0,0.689
S2324-G0044,3,PHX,19.0,24,0,110.0,0.76,0.566
S2324-G0044,4,MEM,16.0,20,0,89.0,0.7619047619047619,0.546142857142857
S2324-G0044,4,PHX,29.0,21,0,110.0,1.3181818181818181,0.9009090909090909
S2324-G0045,1,MIA,28.0,24,0,98.0,1.12,0.77
S2324-G0045,1,NYK,25.0,25,0,100.0,0.9615384615384616,0.6769230769230768
S2324-G0045,2,MIA,22.0,21,0,98.0,1.0,0.698
S2324-G0045,2,NYK,26.0,19,0,100.0,1.3,0.88
S2324-G0045,3,MIA,37.0,26,0,98.0,1.3703703703703705,0.9202222222222223
S2324-G0045,3,NYK,20.0,26,0,100.0,0.7407407407407407,0.5444444444444444
S2324-G0045,4,MIA,11.0,19,0,98.0,0.55,0.42800000000000005
S2324-G0045,4,NYK,29.0,19,0,100.0,1.45,0.97
S2324-G0046,1,CHI,22.0,25,0,108.0,0.8461538461538461,0.6156923076923076
S2324-G0046,1,TOR,36.0,24,0,121.0,1.44,0.985
S2324-G0046,2,CHI,26.0,21,0,108.0,1.1818181818181819,0.8170909090909091
S2324-G0046,2,TOR,26.0,23,0,121.0,1.0833333333333333,0.7709999999999999
S2324-G0046,3,CHI,29.0,25,0,108.0,1.1153846153846154,0.7772307692307692
S2324-G0046,3,TOR,31.0,23,0,121.0,1.2916666666666667,0.896
S2324-G0046,4,CHI,31.0,22,0,108.0,1.3478260869565217,0.916695652173913
S2324-G0046,4,TOR,28.0,21,0,121.0,1.2727272727272727,0.8846363636363636
S2324-G0047,1,DET,26.0,21,0,113.0,1.1818181818181819,0.8220909090909091
S2324-G0047,1,IND,33.0,21,0,136.0,1.5,1.036
S2324-G0047,2,DET,37.0,25,0,113.0,1.4230769230769231,0.9668461538461538
S2324-G0047,2,IND,28.0,27,0,136.0,1.0,0.736
S2324-G0047,3,DET,33.0,23,0,113.0,1.375,0.938
S2324-G0047,3,IND,36.0,24,0,136.0,1.44,1.0
S2324-G0047,4,DET,17.0,26,0,113.0,0.6296296296296297,0.49077777777777776
S2324-G0047,4,IND,39.0,30,0,136.0,1.2580645161290323,0.8908387096774193
S2324-G0048,1,DEN,19.0,17,0,86.0,1.0555555555555556,0.7193333333333333
S2324-G0048,1,HOU,29.0,20,0,105.0,1.380952380952381,0.9335714285714285
S2324-G0048,2,DEN,24.0,24,0,86.0,0.96,0.6619999999999999
S2324-G0048,2,HOU,31.0,25,0,105.0,1.1923076923076923,0.8203846153846154
S2324-G0048,3,DEN,26.0,20,0,86.0,1.2380952380952381,0.8288571428571428
S2324-G0048,3,HOU,24.0,20,0,105.0,1.1428571428571428,0.7907142857142856
S2324-G0048,4,DEN,17.0,24,0,86.0,0.68,0.49400000000000005
S2324-G0048,4,HOU,21.0,26,0,105.0,0.7777777777777778,0.5716666666666667
S2324-G0049,1,MIL,34.0,26,0,131.0,1.2592592592592593,0.8865555555555555
S2324-G0049,1,WAS,35.0,24,0,128.0,1.4,0.968
S2324-G0049,2,MIL,26.0,25,0,131.0,1.0,0.731
S2324-G0049,2,WAS,26.0,24,0,128.0,1.04,0.752
S2324-G0049,3,MIL,32.0,21,0,131.0,1.4545454545454546,1.0037272727272728
S2324-G0049,3,WAS,28.0,22,0,128.0,1.2173913043478262,0.8584347826086957
S2324-G0049,4,MIL,39.0,25,0,131.0,1.5,1.031
S2324-G0049,4,WAS,39.0,24,0,128.0,1.56,1.064
S2324-G0050,1,MIN,31.0,24,0,111.0,1.24,0.855
S2324-G0050,1,SAC,38.0,25,0,124.0,1.4615384615384615,1.0009230769230768
S2324-G0050,2,MIN,33.0,28,0,111.0,1.1379310344827587,0.7937586206896552
S2324-G0050,2,SAC,32.0,27,0,124.0,1.1428571428571428,0.8097142857142856
S2324-G0050,3,MIN,15.0,21,0,111.0,0.6818181818181818,0.520090909090909
S2324-G0050,3,SAC,22.0,20,0,124.0,1.0476190476190477,0.7525714285714286
S2324-G0050,4,MIN,32.0,23,0,111.0,1.3333333333333333,0.9109999999999999
S2324-G0050,4,SAC,32.0,25,0,124.0,1.2307692307692308,0.8624615384615385
S2324-G0051,1,GSW,32.0,25,0,118.0,1.2307692307692308,0.8564615384615385
S2324-G0051,1,SAS,35.0,27,0,112.0,1.25,0.862
S2324-G0051,2,GSW,27.0,23,0,118.0,1.125,0.7929999999999999
S2324-G0051,2,SAS,20.0,23,0,112.0,0.8333333333333334,0.612
S2324-G0051,3,GSW,27.0,29,0,118.0,0.9,0.658
S2324-G0051,3,SAS,26.0,27,0,112.0,0.9285714285714286,0.6691428571428572
S2324-G0051,4,GSW,32.0,27,0,118.0,1.1428571428571428,0.8037142857142856
S2324-G0051,4,SAS,31.0,30,0,112.0,1.0,0.712
S2324-G0052,1,LAC,23.0,22,0,106.0,1.0,0.706
S2324-G0052,1,NOP,36.0,22,0,116.0,1.565217391304348,1.0551304347826087
S2324-G0052,2,LAC,32.0,25,0,106.0,1.2307692307692308,0.8444615384615385
S2324-G0052,2,NOP,20.0,26,0,116.0,0.7407407407407407,0.5604444444444444
S2324-G0052,3,LAC,28.0,23,0,106.0,1.1666666666666667,0.806
S2324-G0052,3,NOP,29.0,20,0,116.0,1.380952380952381,0.9445714285714285
S2324-G0052,4,LAC,23.0,25,0,106.0,0.8846153846153846,0.6367692307692308
S2324-G0052,4,NOP,31.0,26,0,116.0,1.1481481481481481,0.8048888888888889
S2324-G0053,1,BOS,31.0,19,0,124.0,1.55,1.0539999999999998
S2324-G0053,1,CHI,20.0,20,0,97.0,0.9523809523809523,0.6684285714285714
S2324-G0053,2,BOS,38.0,29,0,124.0,1.2666666666666666,0.8839999999999999
S2324-G0053,2,CHI,30.0,28,0,97.0,1.0344827586206897,0.7176896551724138
S2324-G0053,3,BOS,28.0,23,0,124.0,1.1666666666666667,0.8240000000000001
S2324-G0053,3,CHI,18.0,25,0,97.0,0.6923076923076923,0.5123846153846153
S2324-G0053,4,BOS,27.0,21,0,124.0,1.2272727272727273,0.8603636363636363
S2324-G0053,4,CHI,29.0,19,0,97.0,1.45,0.967
S2324-G0054,1,BKN,22.0,19,0,115.0,1.1,0.775
S2324-G0054,1,TOR,21.0,18,0,103.0,1.105263157894737,0.7661578947368421
S2324-G0054,2,BKN,30.0,26,0,115.0,1.1111111111111112,0.7816666666666666
S2324-G0054,2,TOR,23.0,25,0,103.0,0.8846153846153846,0.6337692307692308
S2324-G0054,3,BKN,24.0,23,0,115.0,1.0,0.715
S2324-G0054,3,TOR,31.0,20,0,103.0,1.4761904761904763,0.9887142857142858
S2324-G0054,4,BKN,39.0,22,0,115.0,1.6956521739130435,1.132391304347826
S2324-G0054,4,TOR,28.0,23,0,103.0,1.1666666666666667,0.803
S2324-G0055,1,ATL,33.0,26,0,105.0,1.2222222222222223,0.8383333333333334
S2324-G0055,1,CLE,29.0,25,0,128.0,1.1153846153846154,0.7972307692307692
S2324-G0055,2,ATL,28.0,28,0,105.0,0.9655172413793104,0.6843103448275862
S2324-G0055,2,CLE,35.0,24,0,128.0,1.4,0.968
S2324-G0055,3,ATL,29.0,23,0,105.0,1.2083333333333333,0.83
S2324-G0055,3,CLE,38.0,23,0,128.0,1.5833333333333333,1.0779999999999998
S2324-G0055,4,ATL,15.0,19,0,105.0,0.75,0.5549999999999999
S2324-G0055,4,CLE,26.0,22,0,128.0,1.1304347826086956,0.8062608695652174
S2324-G0056,1,MIA,22.0,23,0,124.0,0.9166666666666666,0.6739999999999999
S2324-G0056,1,MIL,31.0,23,0,131.0,1.2916666666666667,0.906
S2324-G0056,2,MIA,40.0,21,0,124.0,1.8181818181818181,1.214909090909091
S2324-G0056,2,MIL,28.0,21,0,131.0,1.2727272727272727,0.8946363636363636
S2324-G0056,3,MIA,35.0,24,0,124.0,1.4,0.964
S2324-G0056,3,MIL,34.0,24,0,131.0,1.36,0.9470000000000001
S2324-G0056,4,MIA,27.0,24,0,124.0,1.08,0.772
S2324-G0056,4,MIL,38.0,26,0,131.0,1.4074074074074074,0.9754444444444444
S2324-G0057,1,CHA,16.0,20,0,91.0,0.7619047619047619,0.548142857142857
S2324-G0057,1,NYK,29.0,22,0,115.0,1.2608695652173914,0.8715217391304347
S2324-G0057,2,CHA,28.0,25,0,91.0,1.0769230769230769,0.737153846153846
S2324-G0057,2,NYK,24.0,23,0,115.0,1.0,0.715
S2324-G0057,3,CHA,22.0,24,0,91.0,0.88,0.619
S2324-G0057,3,NYK,27.0,27,0,115.0,0.9642857142857143,0.6935714285714285
S2324-G0057,4,CHA,25.0,30,0,91.0,0.8064516129032258,0.5748709677419355
S2324-G0057,4,NYK,35.0,27,0,115.0,1.25,0.865
S2324-G0058,1,MIN,19.0,22,0,106.0,0.8260869565217391,0.6016521739130435
S2324-G0058,1,OKC,29.0,22,0,103.0,1.2608695652173914,0.8595217391304347
S2324-G0058,2,MIN,34.0,22,0,106.0,1.4782608695652173,0.9929565217391303
S2324-G0058,2,OKC,32.0,24,0,103.0,1.28,0.871
S2324-G0058,3,MIN,23.0,21,0,106.0,1.0454545454545454,0.7332727272727272
S2324-G0058,3,OKC,17.0,22,0,103.0,0.7391304347826086,0.5464782608695652
S2324-G0058,4,MIN,30.0,17,0,106.0,1.6666666666666667,1.106
S2324-G0058,4,OKC,25.0,17,0,103.0,1.3888888888888888,0.9363333333333332
S2324-G0059,1,DAL,29.0,22,0,121.0,1.2608695652173914,0.8775217391304347
S2324-G0059,1,HOU,22.0,19,0,115.0,1.1,0.775
S2324-G0059,2,DAL,25.0,21,0,121.0,1.1363636363636365,0.8028181818181819
S2324-G0059,2,HOU,28.0,21,0,115.0,1.2727272727272727,0.8786363636363635
S2324-G0059,3,DAL,30.0,20,0,121.0,1.4285714285714286,0.9781428571428571
S2324-G0059,3,HOU,38.0,23,0,115.0,1.5833333333333333,1.065
S2324-G0059,4,DAL,37.0,24,0,121.0,1.48,1.009
S2324-G0059,4,HOU,27.0,20,0,115.0,1.2857142857142858,0.8864285714285715
S2324-G0060,1,GSW,37.0,24,0,123.0,1.48,1.0110000000000001
S2324-G0060,1,SAC,29.0,27,0,124.0,1.0357142857142858,0.7454285714285714
S2324-G0060,2,GSW,35.0,25,0,123.0,1.3461538461538463,0.9306923076923077
S2324-G0060,2,SAC,26.0,27,0,124.0,0.9285714285714286,0.6811428571428572
S2324-G0060,3,GSW,32.0,20,0,123.0,1.5238095238095237,1.0372857142857141
S2324-G0060,3,SAC,40.0,24,0,124.0,1.6,1.084
S2324-G0060,4,GSW,19.0,21,0,123.0,0.8636363636363636,0.6411818181818182
S2324-G0060,4,SAC,29.0,20,0,124.0,1.380952380952381,0.9525714285714285
S2324-G0061,1,DEN,34.0,25,0,119.0,1.3076923076923077,0.9036153846153846
S2324-G0061,1,LAL,20.0,23,0,107.0,0.8333333333333334,0.607
S2324-G0061,2,DEN,29.0,21,0,119.0,1.3181818181818181,0.9099090909090909
S2324-G0061,2,LAL,34.0,22,0,107.0,1.4782608695652173,0.9939565217391303
S2324-G0061,3,DEN,24.0,24,0,119.0,0.96,0.695
S2324-G0061,3,LAL,26.0,21,0,107.0,1.1818181818181819,0.8160909090909091
S2324-G0061,4,DEN,32.0,22,0,119.0,1.391304347826087,0.9537826086956521
S2324-G0061,4,LAL,27.0,21,0,107.0,1.2272727272727273,0.8433636363636363
S2324-G0062,1,GSW,28.0,29,0,104.0,0.9333333333333333,0.6639999999999999
S2324-G0062,1,PHX,28.0,27,0,108.0,1.0,0.708
S2324-G0062,2,GSW,18.0,24,0,104.0,0.72,0.536
S2324-G0062,2,PHX,33.0,22,0,108.0,1.434782608695652,0.9688695652173912
S2324-G0062,3,GSW,40.0,25,0,104.0,1.5384615384615385,1.0270769230769232
S2324-G0062,3,PHX,19.0,25,0,108.0,0.7307692307692307,0.5464615384615384
S2324-G0062,4,GSW,18.0,23,0,104.0,0.75,0.5539999999999999
S2324-G0062,4,PHX,28.0,22,0,108.0,1.2173913043478262,0.8384347826086956
S2324-G0063,1,ATL,29.0,29,0,110.0,0.9666666666666667,0.69
S2324-G0063,1,CHA,25.0,28,0,116.0,0.8620689655172413,0.6332413793103447
S2324-G0063,2,ATL,23.0,21,0,110.0,1.0454545454545454,0.7372727272727272
S2324-G0063,2,CHA,26.0,20,0,116.0,1.2380952380952381,0.8588571428571429
S2324-G0063,3,ATL,21.0,21,0,110.0,0.9545454545454546,0.6827272727272727
S2324-G0063,3,CHA,27.0,23,0,116.0,1.125,0.7909999999999999
S2324-G0063,4,ATL,37.0,23,0,110.0,1.5416666666666667,1.0350000000000001
S2324-G0063,4,CHA,38.0,25,0,116.0,1.4615384615384615,0.9929230769230768
S2324-G0064,1,IND,34.0,29,0,143.0,1.1333333333333333,0.823
S2324-G0064,1,WAS,39.0,30,0,120.0,1.2580645161290323,0.8748387096774193
S2324-G0064,2,IND,39.0,24,0,143.0,1.56,1.079
S2324-G0064,2,WAS,29.0,25,0,120.0,1.1153846153846154,0.7892307692307692
S2324-G0064,3,IND,37.0,28,0,143.0,1.2758620689655173,0.9085172413793104
S2324-G0064,3,WAS,28.0,24,0,120.0,1.12,0.792
S2324-G0064,4,IND,33.0,24,0,143.0,1.32,0.935
S2324-G0064,4,WAS,24.0,22,0,120.0,1.0434782608695652,0.7460869565217391
S2324-G0065,1,BOS,30.0,18,0,108.0,1.5789473684210527,1.0553684210526315
S2324-G0065,1,NYK,18.0,19,0,104.0,0.9,0.644
S2324-G0065,2,BOS,21.0,21,0,108.0,0.9545454545454546,0.6807272727272727
S2324-G0065,2,NYK,28.0,22,0,104.0,1.2173913043478262,0.8344347826086956
S2324-G0065,3,BOS,31.0,26,0,108.0,1.1481481481481481,0.7968888888888889
S2324-G0065,3,NYK,27.0,23,0,104.0,1.125,0.7789999999999999
S2324-G0065,4,BOS,26.0,17,0,108.0,1.4444444444444444,0.9746666666666666
S2324-G0065,4,NYK,31.0,18,0,104.0,1.631578947368421,1.0829473684210527
S2324-G0066,1,HOU,20.0,26,0,86.0,0.7407407407407407,0.5304444444444444
S2324-G0066,1,ORL,29.0,28,0,116.0,1.0,0.716
S2324-G0066,2,HOU,23.0,19,0,86.0,1.15,0.7759999999999999
S2324-G0066,2,ORL,25.0,22,0,116.0,1.0869565217391304,0.7681739130434782
S2324-G0066,3,HOU,26.0,23,0,86.0,1.0833333333333333,0.7359999999999999
S2324-G0066,3,ORL,33.0,24,0,116.0,1.32,0.908
S2324-G0066,4,HOU,17.0,21,0,86.0,0.7727272727272727,0.5496363636363636
S2324-G0066,4,ORL,29.0,21,0,116.0,1.3181818181818181,0.9069090909090909
S2324-G0067,1,BKN,32.0,24,0,113.0,1.28,0.881
S2324-G0067,1,CLE,37.0,24,0,114.0,1.48,1.002
S2324-G0067,2,BKN,31.0,22,0,113.0,1.3478260869565217,0.921695652173913
S2324-G0067,2,CLE,26.0,24,0,114.0,1.04,0.738
S2324-G0067,3,BKN,24.0,26,0,113.0,0.8888888888888888,0.6463333333333333
S2324-G0067,3,CLE,27.0,26,0,114.0,1.0,0.714
S2324-G0067,4,BKN,26.0,22,0,113.0,1.1304347826086956,0.7912608695652174
S2324-G0067,4,CLE,24.0,25,0,114.0,0.9230769230769231,0.6678461538461539
S2324-G0068,1,DET,29.0,27,0,102.0,1.0357142857142858,0.7234285714285714
S2324-G0068,1,MIA,26.0,28,0,103.0,0.896551724137931,0.6409310344827586
S2324-G0068,2,DET,18.0,22,0,102.0,0.782608695652174,0.5715652173913044
S2324-G0068,2,MIA,32.0,22,0,103.0,1.391304347826087,0.9377826086956521
S2324-G0068,3,DET,28.0,18,0,102.0,1.4736842105263157,0.9862105263157894
S2324-G0068,3,MIA,25.0,20,0,103.0,1.1904761904761905,0.8172857142857143
S2324-G0068,4,DET,27.0,24,0,102.0,1.08,0.75
S2324-G0068,4,MIA,20.0,22,0,103.0,0.8695652173913043,0.6247391304347826
S2324-G0069,1,MIN,25.0,16,0,94.0,1.4705882352941178,0.9763529411764706
S2324-G0069,1,TOR,25.0,20,0,97.0,1.1904761904761905,0.8112857142857143
S2324-G0069,2,MIN,26.0,26,0,94.0,0.9629629629629629,0.6717777777777777
S2324-G0069,2,TOR,28.0,26,0,97.0,1.037037037037037,0.7192222222222221
S2324-G0069,3,MIN,23.0,23,0,94.0,0.9583333333333334,0.6689999999999999
S2324-G0069,3,TOR,20.0,22,0,97.0,0.8695652173913043,0.6187391304347826
S2324-G0069,4,MIN,20.0,23,0,94.0,0.8333333333333334,0.594
S2324-G0069,4,TOR,24.0,19,0,97.0,1.2,0.817
S2324-G0070,1,CHI,35.0,26,0,104.0,1.2962962962962963,0.8817777777777778
S2324-G0070,1,OKC,33.0,26,0,124.0,1.2222222222222223,0.8573333333333334
S2324-G0070,2,CHI,20.0,24,0,104.0,0.8,0.584
S2324-G0070,2,OKC,28.0,23,0,124.0,1.1666666666666667,0.8240000000000001
S2324-G0070,3,CHI,27.0,25,0,104.0,1.0384615384615385,0.7270769230769231
S2324-G0070,3,OKC,30.0,24,0,124.0,1.2,0.844
S2324-G0070,4,CHI,22.0,23,0,104.0,0.9166666666666666,0.6539999999999999
S2324-G0070,4,OKC,33.0,21,0,124.0,1.5,1.024
S2324-G0071,1,MEM,28.0,21,0,104.0,1.2727272727272727,0.8676363636363635
S2324-G0071,1,NOP,25.0,20,0,111.0,1.1904761904761905,0.8252857142857143
S2324-G0071,2,MEM,19.0,26,0,104.0,0.7037037037037037,0.5262222222222223
S2324-G0071,2,NOP,32.0,29,0,111.0,1.0666666666666667,0.751
S2324-G0071,3,MEM,23.0,22,0,104.0,1.0,0.704
S2324-G0071,3,NOP,25.0,25,0,111.0,0.9615384615384616,0.6879230769230769
S2324-G0071,4,MEM,34.0,25,0,104.0,1.3076923076923077,0.8886153846153846
S2324-G0071,4,NOP,29.0,23,0,111.0,1.2083333333333333,0.836
S2324-G0072,1,SAC,32.0,27,0,130.0,1.1428571428571428,0.8157142857142856
S2324-G0072,1,UTA,24.0,26,0,114.0,0.8888888888888888,0.6473333333333333
S2324-G0072,2,SAC,40.0,22,0,130.0,1.7391304347826086,1.1734782608695653
S2324-G0072,2,UTA,34.0,24,0,114.0,1.36,0.93
S2324-G0072,3,SAC,33.0,25,0,130.0,1.2692307692307692,0.8915384615384615
S2324-G0072,3,UTA,29.0,25,0,114.0,1.1153846153846154,0.7832307692307692
S2324-G0072,4,SAC,25.0,20,0,130.0,1.1904761904761905,0.8442857142857143
S2324-G0072,4,UTA,27.0,20,0,114.0,1.2857142857142858,0.8854285714285715
S2324-G0073,1,DAL,36.0,26,0,126.0,1.3333333333333333,0.9259999999999999
S2324-G0073,1,SAS,43.0,30,0,119.0,1.3870967741935485,0.951258064516129
S2324-G0073,2,DAL,28.0,24,0,126.0,1.12,0.798
S2324-G0073,2,SAS,25.0,25,0,119.0,0.9615384615384616,0.6959230769230769
S2324-G0073,3,DAL,32.0,24,0,126.0,1.28,0.894
S2324-G0073,3,SAS,23.0,28,0,119.0,0.7931034482758621,0.5948620689655173
S2324-G0073,4,DAL,30.0,26,0,126.0,1.1111111111111112,0.7926666666666666
S2324-G0073,4,SAS,28.0,25,0,119.0,1.0769230769230769,0.7651538461538461
S2324-G0074,1,LAC,29.0,30,0,123.0,0.9354838709677419,0.6842903225806451
S2324-G0074,1,POR,20.0,27,0,111.0,0.7142857142857143,0.5395714285714286
S2324-G0074,2,LAC,38.0,28,0,123.0,1.3103448275862069,0.909206896551724
S2324-G0074,2,POR,27.0,31,0,111.0,0.84375,0.61725
S2324-G0074,3,LAC,32.0,21,0,123.0,1.4545454545454546,0.9957272727272727
S2324-G0074,3,POR,26.0,21,0,111.0,1.1818181818181819,0.8200909090909091
S2324-G0074,4,LAC,24.0,25,0,123.0,0.9230769230769231,0.6768461538461539
S2324-G0074,4,POR,38.0,26,0,111.0,1.4074074074074074,0.9554444444444444
S2324-G0075,1,MIL,30.0,24,0,118.0,1.2,0.838
S2324-G0075,1,PHI,23.0,22,0,117.0,1.0,0.717
S2324-G0075,2,MIL,33.0,22,0,118.0,1.434782608695652,0.9788695652173912
S2324-G0075,2,PHI,31.0,25,0,117.0,1.1923076923076923,0.8323846153846154
S2324-G0075,3,MIL,25.0,23,0,118.0,1.0416666666666667,0.743
S2324-G0075,3,PHI,31.0,21,0,117.0,1.4090909090909092,0.9624545454545455
S2324-G0075,4,MIL,30.0,26,0,118.0,1.1111111111111112,0.7846666666666666
S2324-G0075,4,PHI,32.0,22,0,117.0,1.391304347826087,0.9517826086956521
S2324-G0076,1,LAL,18.0,28,0,100.0,0.6206896551724138,0.47241379310344833
S2324-G0076,1,PHX,30.0,24,0,95.0,1.2,0.815
S2324-G0076,2,LAL,30.0,24,0,100.0,1.2,0.82
S2324-G0076,2,PHX,22.0,20,0,95.0,1.0476190476190477,0.7235714285714285
S2324-G0076,3,LAL,24.0,22,0,100.0,1.0434782608695652,0.726086956521739
S2324-G0076,3,PHX,32.0,21,0,95.0,1.4545454545454546,0.9677272727272727
S2324-G0076,4,LAL,28.0,23,0,100.0,1.1666666666666667,0.8
S2324-G0076,4,PHX,11.0,23,0,95.0,0.4583333333333333,0.37
S2324-G0077,1,CHA,21.0,31,0,99.0,0.65625,0.49275
S2324-G0077,1,DET,32.0,33,0,111.0,0.9411764705882353,0.6757058823529412
S2324-G0077,2,CHA,26.0,27,0,99.0,0.9285714285714286,0.6561428571428571
S2324-G0077,2,DET,22.0,25,0,111.0,0.8461538461538461,0.6186923076923077
S2324-G0077,3,CHA,28.0,22,0,99.0,1.2173913043478262,0.8294347826086956
S2324-G0077,3,DET,29.0,24,0,111.0,1.16,0.8069999999999999
S2324-G0077,4,CHA,24.0,24,0,99.0,0.96,0.6749999999999999
S2324-G0077,4,DET,28.0,24,0,111.0,1.12,0.783
S2324-G0078,1,DEN,25.0,25,0,108.0,0.9615384615384616,0.6849230769230769
S2324-G0078,1,MEM,18.0,25,0,104.0,0.6923076923076923,0.5193846153846153
S2324-G0078,2,DEN,36.0,28,0,108.0,1.2413793103448276,0.8528275862068966
S2324-G0078,2,MEM,38.0,26,0,104.0,1.4074074074074074,0.9484444444444444
S2324-G0078,3,DEN,28.0,23,0,108.0,1.1666666666666667,0.808
S2324-G0078,3,MEM,23.0,23,0,104.0,0.9583333333333334,0.6789999999999999
S2324-G0078,4,DEN,19.0,25,0,108.0,0.7307692307692307,0.5464615384615384
S2324-G0078,4,MEM,25.0,26,0,104.0,0.9259259259259259,0.6595555555555556
S2324-G0079,1,ATL,31.0,25,0,120.0,1.1923076923076923,0.8353846153846154
S2324-G0079,1,NYK,35.0,20,0,126.0,1.6666666666666667,1.126
S2324-G0079,2,ATL,30.0,26,0,120.0,1.1111111111111112,0.7866666666666666
S2324-G0079,2,NYK,34.0,29,0,126.0,1.1333333333333333,0.8059999999999999
S2324-G0079,3,ATL,31.0,23,0,120.0,1.2916666666666667,0.895
S2324-G0079,3,NYK,31.0,20,0,126.0,1.4761904761904763,1.0117142857142858
S2324-G0079,4,ATL,28.0,22,0,120.0,1.2173913043478262,0.8504347826086956
S2324-G0079,4,NYK,26.0,24,0,126.0,1.04,0.75
S2324-G0080,1,BOS,25.0,23,0,119.0,1.0416666666666667,0.744
S2324-G0080,1,MIA,28.0,23,0,111.0,1.1666666666666667,0.811
S2324-G0080,2,BOS,35.0,29,0,119.0,1.1666666666666667,0.8190000000000001
S2324-G0080,2,MIA,27.0,26,0,111.0,1.0,0.711
S2324-G0080,3,BOS,27.0,24,0,119.0,1.08,0.767
S2324-G0080,3,MIA,33.0,22,0,111.0,1.434782608695652,0.9718695652173912
S2324-G0080,4,BOS,32.0,16,0,119.0,1.8823529411764706,1.2484117647058823
S2324-G0080,4,MIA,23.0,18,0,111.0,1.2105263157894737,0.8373157894736841
S2324-G0081,1,CLE,26.0,25,0,105.0,1.0,0.705
S2324-G0081,1,OKC,31.0,22,0,108.0,1.3478260869565217,0.916695652173913
S2324-G0081,2,CLE,16.0,19,0,105.0,0.8,0.585
S2324-G0081,2,OKC,21.0,19,0,108.0,1.05,0.738
S2324-G0081,3,CLE,33.0,22,0,105.0,1.434782608695652,0.9658695652173912
S2324-G0081,3,OKC,27.0,26,0,108.0,1.0,0.708
S2324-G0081,4,CLE,30.0,24,0,105.0,1.2,0.825
S2324-G0081,4,OKC,29.0,26,0,108.0,1.0740740740740742,0.7524444444444445
S2324-G0082,1,CHI,24.0,26,0,104.0,0.8888888888888888,0.6373333333333333
S2324-G0082,1,TOR,18.0,27,0,103.0,0.6428571428571429,0.48871428571428577
S2324-G0082,2,CHI,18.0,21,0,104.0,0.8181818181818182,0.5949090909090909
S2324-G0082,2,TOR,17.0,20,0,103.0,0.8095238095238095,0.5887142857142857
S2324-G0082,3,CHI,23.0,29,0,104.0,0.7666666666666667,0.5640000000000001
S2324-G0082,3,TOR,33.0,26,0,103.0,1.2222222222222223,0.8363333333333334
S2324-G0082,4,CHI,28.0,22,0,104.0,1.2173913043478262,0.8344347826086956
S2324-G0082,4,TOR,25.0,21,0,103.0,1.1363636363636365,0.7848181818181819
S2324-G0082,5,CHI,11.0,7,0,104.0,1.375,0.9289999999999999
S2324-G0082,5,TOR,10.0,6,0,103.0,1.4285714285714286,0.9601428571428571
S2324-G0083,1,HOU,23.0,26,0,122.0,0.8518518518518519,0.6331111111111111
S2324-G0083,1,SAS,25.0,27,0,126.0,0.8928571428571429,0.6617142857142857
S2324-G0083,2,HOU,29.0,24,0,122.0,1.16,0.818
S2324-G0083,2,SAS,27.0,22,0,126.0,1.173913043478261,0.8303478260869566
S2324-G0083,3,HOU,31.0,27,0,122.0,1.1071428571428572,0.7862857142857143
S2324-G0083,3,SAS,24.0,26,0,126.0,0.8888888888888888,0.6593333333333333
S2324-G0083,4,HOU,28.0,24,0,122.0,1.12,0.794
S2324-G0083,4,SAS,35.0,24,0,126.0,1.4,0.966
S2324-G0083,5,HOU,11.0,13,0,122.0,0.7857142857142857,0.5934285714285714
S2324-G0083,5,SAS,15.0,14,0,126.0,1.0,0.726
S2324-G0084,1,BKN,25.0,24,0,120.0,1.0,0.72
S2324-G0084,1,DAL,26.0,22,0,125.0,1.1304347826086956,0.8032608695652174
S2324-G0084,2,BKN,34.0,32,0,120.0,1.0303030303030303,0.7381818181818182
S2324-G0084,2,DAL,31.0,26,0,125.0,1.1481481481481481,0.8138888888888889
S2324-G0084,3,BKN,30.0,19,0,120.0,1.5,1.02
S2324-G0084,3,DAL,31.0,21,0,125.0,1.4090909090909092,0.9704545454545455
