game_id,playerNameI,period,y_true_drop,y_pred_drop,severity,reason
S2324-G0244,T. Mann,1,14.025,9.61382740817406,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0245,D. Lillard,1,7.63111111111111,10.072834198897544,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0245,G. Antetokounmpo,1,-0.5138888888888893,9.677049405848676,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0245,G. Antetokounmpo,2,7.861616161616162,9.298652759480635,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0245,M. Brogdon,2,14.753214285714284,12.53646603660408,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0245,S. Sharpe,3,20.767307692307693,8.785881066150129,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0248,B. Miller,3,13.916422466422468,11.325302616097312,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0248,F. Wagner,2,-5.989797457444514,13.071562313060635,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0248,F. Wagner,3,10.91214177978884,18.70066752747439,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0248,P. Banchero,3,5.743606393606395,8.199576776734734,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0266,B. McGowens,3,15.266666666666666,7.927671057215561,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0266,C. Thomas,1,-0.9620129870129864,10.94265025200953,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0266,C. Thomas,2,5.399999999999999,8.320181915422834,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0266,M. Bridges,1,11.864980117921297,23.052938648434015,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0266,M. Bridges,2,-15.251693404634576,10.43746020476808,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0266,M. Bridges,3,21.858080808080803,24.264824182454134,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0266,T. Rozier,2,0.658991596638657,16.0856592961659,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0266,T. Rozier,3,6.892039072039072,14.20531032619112,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0267,A. Nesmith,2,14.013333333333332,7.845101120496325,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0267,C. Martin,2,12.567543859649126,7.874442891887448,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0267,J. Butler,3,24.351378446115287,22.541309063881005,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0267,O. Toppin,3,13.71919191919192,13.77470370042781,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0267,T. Haliburton,1,-6.641168831168827,12.49056433930483,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0267,T. Haliburton,2,16.97840659340659,18.69919441472551,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0271,A. Davis,1,25.002272727272725,20.525309237084123,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0271,A. Davis,3,17.450641025641026,9.35213257370186,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0271,S. Gilgeous-Alexander,1,19.25730769230769,18.599044270647237,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0271,S. Gilgeous-Alexander,3,21.06571428571429,11.88867353888368,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0276,D. DiVincenzo,2,-8.406666666666666,8.674798121720318,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0276,J. Brunson,1,11.13650793650794,12.278465409883824,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0276,J. Hart,3,31.214285714285715,17.5887108038021,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0276,J. Randle,1,18.572222222222223,11.035948095451731,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0276,R. Barrett,1,3.248518148518148,8.89801225822512,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0276,S. Barnes,3,8.922222222222224,9.963764719273104,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0278,C. Osman,1,17.25,9.398177431107047,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0278,J. Valanciunas,1,5.64235347985348,9.943736481536114,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0278,M. Branham,2,18.501190476190477,8.018751286755675,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0278,T. Murphy III,3,6.7233333333333345,8.994959682521657,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0278,Z. Williamson,2,15.3625,12.807376652537103,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0287,J. Williams,1,8.014705882352935,17.640397025684308,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0287,L. Doncic,1,3.6104278074866336,11.070048011562642,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0290,A. Gordon,2,11.366666666666664,8.819564239287757,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0290,D. Sabonis,1,9.9590367965368,10.477993098145618,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0290,J. McGee,2,17.3,10.221739466675762,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0290,K. Murray,3,14.983333333333333,10.334325830046875,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0290,N. Jokic,1,34.8658371040724,28.37940320941885,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0290,N. Jokic,3,4.581372549019612,9.807716190000065,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0291,A. Davis,1,11.505714285714284,13.663668251732709,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0291,A. Reaves,2,21.07638888888889,18.45915918167984,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0291,A. Sengun,1,22.865714285714283,14.935523507460829,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0291,A. Sengun,3,18.7875,20.594467009684433,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0291,F. VanVleet,2,16.368333333333332,12.85704643284874,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0291,J. Green,1,12.691087344028524,9.350060715817705,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0291,L. James,2,17.133214285714285,9.940680861427102,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0293,B. Mathurin,2,14.103203463203464,17.656316815683432,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0293,C. Cunningham,1,20.303896103896108,20.386075423491516,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0295,J. Embiid,1,5.269523809523811,13.067677416096409,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0295,J. Poole,1,22.885560053981106,10.130069445881029,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0295,K. Kuzma,1,10.853383609854198,13.627642355318764,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0295,P. Beverley,1,15.297619047619047,9.878859185226602,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0295,T. Maxey,1,-6.852092352092356,8.009670796144508,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0295,T. Maxey,2,20.522222222222226,12.172108391829296,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0297,J. Brunson,3,10.888917748917748,9.212671089187308,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0297,J. Randle,1,30.731942959001778,22.84134179771908,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0297,J. Randle,3,17.246666666666666,9.95893316560021,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0297,O. Anunoby,1,18.417748917748916,10.503816403128784,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0297,O. Anunoby,3,24.17470588235294,20.290973851097153,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0297,P. Siakam,3,14.114285714285714,9.66823534018262,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0297,Q. Grimes,2,20.4,13.812479331157384,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0297,S. Barnes,2,17.150396825396825,14.26660005650139,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0298,D. Vassell,2,12.919523809523811,13.382201136638718,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0298,J. Green,2,22.96323529411765,14.95647253228109,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0298,M. Branham,2,15.212301587301583,9.799037459028774,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0298,V. Wembanyama,3,17.91748917748918,8.488105729983806,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0299,D. Bane,2,10.594705882352942,9.408486741332052,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0299,D. Exum,2,18.23088235294118,14.625264020452946,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0299,J. Hardy,2,9.366666666666667,8.699173419117207,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0299,J. Jackson Jr.,1,-1.2279365079365083,8.742227345218108,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0299,J. Jackson Jr.,2,-7.919999999999998,7.824071489184367,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0299,J. Jackson Jr.,3,1.8566666666666656,14.948886305077364,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0299,L. Doncic,1,1.3571428571428577,12.153618675741734,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0299,L. Doncic,3,4.613095238095241,7.889357870573286,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0304,I. Zubac,1,34.94583333333333,20.131744499129763,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0304,J. Harden,2,5.866666666666669,10.96214953630648,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0304,K. Leonard,1,13.730844155844151,8.844383715788588,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0304,K. Leonard,3,11.877272727272723,21.89935071912627,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0304,M. Thybulle,3,18.299999999999997,9.140793663602889,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0304,N. Powell,2,18.59157509157509,14.53200653544376,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0304,S. Henderson,2,6.663888888888888,9.905587230608786,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0304,S. Sharpe,1,17.824285714285715,14.79383690124012,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0307,A. Gordon,2,14.803030303030305,7.9611092910707475,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0307,C. White,3,16.226173826173827,11.311701269275051,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0307,J. Strawther,3,4.1351648351648365,7.86840387910773,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0307,M. Porter Jr.,3,24.842738095238097,13.754565839473727,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0307,N. Vucevic,2,7.896703296703297,7.94509307603527,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0307,R. Jackson,1,0.0901098901098897,8.65287277638222,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0310,B. Bogdanovic,1,3.074450549450553,9.424204533907568,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0310,C. Cunningham,2,4.981818181818181,12.33727338068678,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0310,J. Embiid,1,10.561417748917751,27.27863113108565,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0310,J. Wiseman,1,17.599999999999998,11.09206636679998,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0322,C. Thomas,2,14.317058823529417,10.665537802393466,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0322,J. Murray,2,12.451666666666668,8.295210826509345,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0324,D. Fox,2,-2.7134523809523827,10.105755290421277,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0324,D. Fox,3,-8.752380952380946,8.77200605841062,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0324,D. Sabonis,2,8.908333333333331,12.285687238486416,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0324,J. Giddey,3,6.372954545454544,11.458883356391038,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0324,M. Monk,3,12.757142857142858,9.194813401638733,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0324,S. Gilgeous-Alexander,1,21.918888888888887,19.977450941995592,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0324,S. Gilgeous-Alexander,3,7.319813519813515,16.88733772580936,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0328,B. Hield,3,5.555555555555557,8.600857320706023,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0328,C. Kispert,2,7.680000000000003,11.884628377548207,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0328,D. Gafford,3,19.58904761904762,8.56293524313998,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0328,J. Poole,2,1.3000000000000007,11.24310255198756,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0328,J. Poole,3,25.914285714285715,11.500805032238691,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0329,J. Brown,1,15.123809523809523,13.114769642131662,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0329,J. Tatum,2,13.245833333333334,14.784051137714233,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0329,P. Banchero,3,22.555555555555557,11.95697864111244,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0329,P. Pritchard,1,16.418571428571425,10.054245774531736,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0334,B. Bogdanovic,2,5.089377289377289,10.184983160947166,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0334,B. Portis,2,26.575555555555553,23.5383920751797,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0334,C. Cunningham,1,5.473333333333333,7.974884875769367,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0334,D. Lillard,1,20.980714285714285,23.875524485378403,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0343,D. DiVincenzo,1,18.066666666666663,8.950153858114048,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0343,I. Zubac,1,22.77171717171717,10.400222014233242,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0343,J. Randle,1,11.513888888888888,12.086141162454554,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0343,J. Randle,3,20.818181818181817,8.039678406820931,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0343,K. Leonard,1,8.482251082251084,11.407400867633848,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0343,P. George,3,14.35904761904762,13.899143457717413,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0343,R. Barrett,3,20.34444444444444,11.495501813199224,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0343,T. Mann,2,13.586666666666666,9.581344551490153,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0345,B. Ingram,1,8.416452991452992,11.000388426958692,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0345,C. McCollum,2,5.30952380952381,8.461959312840692,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0345,C. Osman,2,18.142307692307693,14.658893653533935,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0345,D. Vassell,3,18.61428571428571,8.036344353915627,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0351,C. White,1,23.866666666666667,18.264095652672157,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0351,J. Embiid,1,18.972380952380952,20.77775917430017,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0351,J. Embiid,3,18.237012987012985,16.312328186318627,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0356,J. Murray,2,-2.012626262626263,10.50133904551924,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0356,L. Doncic,1,-20.41372549019608,8.779157850895162,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0356,L. Doncic,2,23.139201680672272,20.24706908668031,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0359,A. Davis,3,12.359166666666669,14.086573520280613,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0359,A. Reaves,1,2.57032967032967,8.462208793563558,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0359,I. Quickley,1,9.181818181818178,10.577432357221644,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0359,J. Randle,1,13.335858585858588,13.204480328382122,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0362,D. Saric,2,10.384415584415583,9.102564850175462,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0362,D. White,3,15.347619047619045,17.85781746195981,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0362,J. Brown,1,22.835427807486628,17.878719972038752,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0362,J. Kuminga,2,18.636363636363637,11.200125828250988,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0362,K. Thompson,1,11.687272727272727,9.492591071307627,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0362,S. Curry,4,12.747272727272726,15.492350911736615,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0364,J. Collins,2,14.869444444444444,7.950925831110386,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0364,M. Strus,3,9.94761904761905,10.710431655992505,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0364,S. Merrill,2,24.866666666666667,13.530279092151922,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0364,W. Kessler,3,19.5,8.926836609499361,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0366,D. Robinson,2,15.090476190476188,8.961839753924497,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0366,F. Wagner,1,16.642307692307696,8.997030115614082,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0366,H. Highsmith,2,28.169230769230772,17.85156989060386,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0366,J. Isaac,2,13.5,10.490966603826427,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0366,T. Herro,1,7.845164835164834,10.812099296595916,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0368,C. Johnson,2,7.605860805860807,10.649385855458569,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0368,C. Thomas,3,23.895238095238096,12.571406923581062,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0368,D. DiVincenzo,1,8.653896103896104,9.745052019119576,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0368,I. Quickley,2,13.346320346320343,9.936599815694102,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0368,J. Randle,1,16.45571428571428,19.50650900013143,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0368,R. O'Neale,2,12.97802197802198,10.824182572564816,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0372,K. Leonard,1,13.01904761904762,12.773583977205128,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0372,L. Doncic,1,-4.745833333333337,14.54565164542958,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0372,L. Doncic,2,23.26602564102565,13.056238973159608,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0372,T. Hardaway Jr.,2,2.573974358974361,13.88025959598153,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0372,T. Hardaway Jr.,3,9.968333333333334,10.280219789250728,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0377,D. Bane,1,5.070129870129868,10.00663418651978,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0377,D. Bane,3,8.43888888888889,14.34895734035226,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0377,J. Jackson Jr.,1,23.554545454545455,13.997647016807656,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0377,J. Morant,3,3.921969696969697,9.209652586858963,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0377,S. Aldama,2,17.335238095238097,10.836741749465997,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0377,T. Haliburton,3,10.56034632034632,12.658816569876338,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0378,D. Lillard,1,11.866666666666664,9.33413326722079,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0378,D. Lillard,3,14.780952380952384,12.512564561588317,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0378,G. Antetokounmpo,1,14.5971052631579,22.76426285112895,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0378,M. Wagner,1,2.958333333333332,8.882982612455544,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0378,P. Banchero,3,12.436969696969696,10.4459273071567,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0383,C. Thomas,3,-4.899440909967225,10.513191536770492,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0383,J. Murray,3,12.871774891774894,19.776136480075973,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0383,N. Jokic,1,8.840833333333332,8.080361645373348,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0411,A. Edwards,1,17.46923076923077,12.086141162454554,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0411,M. Conley,3,7.300000000000001,9.297445994908207,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0411,S. Gilgeous-Alexander,1,6.142812742812744,11.09767503723479,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0411,S. Gilgeous-Alexander,3,21.54,12.640150588789696,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0414,J. Harden,1,0.0257142857142831,9.23088361165852,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0414,M. Bridges,3,11.68034188034188,10.515779983545116,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0414,P. Washington,3,8.484415584415583,8.119976182702164,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0416,O. Anunoby,2,14.285714285714288,13.282544807179146,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0416,P. Siakam,1,22.412665112665113,9.08515992802899,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0416,P. Siakam,3,17.272058823529413,12.083253633724809,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0421,A. Burks,4,15.244444444444444,8.816025005183512,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0421,B. Bogdanovic,4,14.15302197802198,12.520066156983598,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0421,C. Cunningham,1,4.949999999999999,14.468028865152712,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0421,D. White,4,0.5642857142857132,7.850867377674592,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0421,J. Ivey,4,6.821111111111108,10.2209093930885,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0421,J. Tatum,1,17.326984126984126,21.714384768605864,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0421,J. Tatum,3,4.716666666666669,12.888958858630865,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0421,K. Porzingis,1,22.229166666666668,8.582482039715456,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0421,K. Porzingis,4,14.4,14.845729116332944,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0421,P. Pritchard,2,27.491575091575093,18.515929825303836,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0424,B. Ingram,3,5.008888888888887,10.268156245089884,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0424,C. Sexton,3,0.1391025641025649,8.579780379641132,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0425,D. Bane,1,13.96984126984127,9.554494718058429,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0425,N. Jokic,1,22.33137254901961,14.719113617812312,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0429,F. Wagner,2,8.206854256854257,13.177988976276248,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0429,J. Randle,1,26.722483130904187,22.913019720810173,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0429,J. Randle,3,1.1909090909090914,9.256788805104645,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0429,J. Suggs,3,17.78888888888889,12.356336582394071,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0429,P. Banchero,1,10.920000000000002,9.494061447677062,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0429,P. Banchero,3,16.825714285714287,11.27195157494076,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0430,C. Thomas,2,6.389696969696969,9.345368154092354,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0430,K. Kuzma,1,20.56142857142857,12.052649144362393,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0430,K. Kuzma,3,1.1585858585858588,9.14939044959022,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0433,D. Lillard,1,16.254945054945054,8.172504463073004,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0433,D. Lillard,3,13.15858585858586,15.88759083831916,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0433,D. Mitchell,1,7.583097165991905,11.325385195456285,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0433,G. Antetokounmpo,2,-8.332722832722833,8.067165905766519,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0433,G. Antetokounmpo,3,17.05534188034188,13.269097926150398,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0433,J. Allen,1,27.783333333333335,23.527614429067786,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0434,A. Sengun,3,16.134632034632034,14.642543339280053,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0434,F. VanVleet,1,18.68940476190476,13.302384479570163,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0434,J. Green,1,4.6170274170274155,15.812379920837158,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0434,J. Green,2,-4.720436507936505,9.777826267397284,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0434,J. Green,3,8.39304226475279,13.59216120959183,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0434,T. Eason,2,13.127272727272723,9.847036477710862,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0434,T. Maxey,1,-15.576631701631698,12.561759666806068,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0434,T. Maxey,2,22.375757575757575,25.059085738727443,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0439,B. Adebayo,3,12.775901875901877,8.416345931456412,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0439,C. Sexton,2,16.247008547008548,12.147220787349632,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0439,K. Love,1,14.0,8.883087889131211,HIGH,Predicted next-period drop in performance (fatigue risk).
S2324-G0439,S. Fontecchio,3,13.658333333333331,8.715593255418376,HIGH,Predicted next-period drop in performance (fatigue risk).
